experience_rcd,experience_work,experience_rcd_only,experience_corporate,academic_institution,experience_non_academic_rcd,education,education_field_arts,education_field_computer,education_field_engineering,education_field_ljbe,education_field_life,education_field_math,education_field_earth,education_field_physical,education_field_social,education_field_other,education_field_count,education_field_sochum,education_related
14,14,TRUE,FALSE,TRUE,FALSE,Master's Degree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE,Extremely related
27,27,TRUE,FALSE,TRUE,FALSE,PhD or Doctorate,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,Extremely related
6,33,FALSE,TRUE,TRUE,FALSE,Master's Degree,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,Extremely related
0,3,FALSE,TRUE,TRUE,FALSE,Bachelor's Degree,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,TRUE,Very related
35,44,FALSE,TRUE,FALSE,TRUE,PhD or Doctorate,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Extremely related
15,15,TRUE,FALSE,TRUE,FALSE,Bachelor's Degree,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Extremely related
10,12,FALSE,FALSE,TRUE,FALSE,PhD or Doctorate,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,Very related
19,25,FALSE,TRUE,TRUE,FALSE,Bachelor's Degree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE,Not at all related
25,40,FALSE,FALSE,TRUE,FALSE,Master's Degree,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,FALSE,Slightly related
10,10,TRUE,FALSE,TRUE,FALSE,Master's Degree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE,Moderately related
5,20,FALSE,FALSE,TRUE,FALSE,Master's Degree,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,FALSE,Slightly related
11,30,FALSE,FALSE,TRUE,FALSE,PhD or Doctorate,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,Slightly related
5,10,FALSE,FALSE,TRUE,FALSE,Master's Degree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,Slightly related
16,35,FALSE,TRUE,TRUE,TRUE,No Bachelor's Degree,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TRUE,Very related
20,23,FALSE,TRUE,TRUE,FALSE,Master's Degree,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,FALSE,Extremely related
8,41,FALSE,TRUE,TRUE,FALSE,PhD or Doctorate,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,Moderately related
23,33,FALSE,FALSE,TRUE,FALSE,Master's Degree,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,Moderately related
12,19,FALSE,TRUE,TRUE,FALSE,Master's Degree,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Very related
14,14,TRUE,FALSE,TRUE,FALSE,PhD or Doctorate,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,Very related
25,30,FALSE,FALSE,TRUE,TRUE,PhD or Doctorate,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,Moderately related
16,36,FALSE,TRUE,FALSE,FALSE,Bachelor's Degree,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Very related
6,6,TRUE,FALSE,TRUE,FALSE,PhD or Doctorate,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,Not at all related
33,33,TRUE,TRUE,NA,TRUE,PhD or Doctorate,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,6,TRUE,Extremely related
30,35,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Very related
0,1,FALSE,FALSE,TRUE,FALSE,Bachelor's Degree,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,Not at all related
3,12,FALSE,TRUE,TRUE,FALSE,PhD or Doctorate,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,Extremely related
3,6,FALSE,TRUE,FALSE,TRUE,Bachelor's Degree,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Moderately related
6,15,FALSE,FALSE,TRUE,FALSE,PhD or Doctorate,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,Very related
1,5,FALSE,FALSE,TRUE,FALSE,PhD or Doctorate,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,Very related
15,32,FALSE,TRUE,TRUE,FALSE,Bachelor's Degree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE,Not at all related
10,10,TRUE,TRUE,TRUE,FALSE,PhD or Doctorate,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Extremely related
5,20,FALSE,FALSE,TRUE,FALSE,Bachelor's Degree,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3,FALSE,Moderately related
14,21,FALSE,TRUE,TRUE,FALSE,Bachelor's Degree,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3,FALSE,Very related
4,5,FALSE,FALSE,TRUE,FALSE,Master's Degree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,1,FALSE,Extremely related
5,26,FALSE,TRUE,FALSE,TRUE,Master's Degree,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Very related
2,20,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Moderately related
6,21,FALSE,TRUE,TRUE,FALSE,Bachelor's Degree,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,Moderately related
12,16,FALSE,TRUE,TRUE,FALSE,Bachelor's Degree,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Moderately related
24,39,FALSE,TRUE,TRUE,FALSE,Bachelor's Degree,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,Not at all related
8,31,FALSE,TRUE,TRUE,FALSE,Master's Degree,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE,Extremely related
8,10,FALSE,FALSE,TRUE,TRUE,PhD or Doctorate,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Very related
8,12,FALSE,TRUE,NA,FALSE,PhD or Doctorate,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Moderately related
20,20,TRUE,TRUE,FALSE,TRUE,Master's Degree,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,Moderately related
21,30,FALSE,FALSE,TRUE,FALSE,PhD or Doctorate,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Moderately related
20,29,FALSE,TRUE,TRUE,TRUE,Master's Degree,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TRUE,Extremely related
26,28,FALSE,FALSE,TRUE,FALSE,Master's Degree,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Very related
1,20,FALSE,TRUE,TRUE,FALSE,Master's Degree,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,Not at all related
5,14,FALSE,TRUE,TRUE,FALSE,Bachelor's Degree,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Moderately related
15,32,FALSE,TRUE,TRUE,FALSE,Master's Degree,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Extremely related
5,7,FALSE,FALSE,FALSE,TRUE,Bachelor's Degree,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3,FALSE,Moderately related
8,8,TRUE,TRUE,TRUE,TRUE,PhD or Doctorate,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,Moderately related
25,47,FALSE,FALSE,NA,FALSE,No Bachelor's Degree,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,TRUE,Moderately related
5,20,FALSE,TRUE,TRUE,FALSE,PhD or Doctorate,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,TRUE,Moderately related
3,25,FALSE,TRUE,TRUE,FALSE,PhD or Doctorate,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE,Very related
20,25,FALSE,FALSE,FALSE,TRUE,Bachelor's Degree,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Moderately related
15,22,FALSE,TRUE,TRUE,FALSE,PhD or Doctorate,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Very related
20,30,FALSE,TRUE,TRUE,FALSE,Master's Degree,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2,FALSE,Moderately related
5,29,FALSE,TRUE,TRUE,FALSE,PhD or Doctorate,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,FALSE,Extremely related
16,29,FALSE,TRUE,TRUE,FALSE,PhD or Doctorate,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Extremely related
10,30,FALSE,TRUE,TRUE,FALSE,Bachelor's Degree,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Very related
2,8,FALSE,TRUE,TRUE,FALSE,Bachelor's Degree,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TRUE,Extremely related
2,4,FALSE,TRUE,TRUE,FALSE,PhD or Doctorate,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Slightly related
35,37,FALSE,FALSE,TRUE,FALSE,Bachelor's Degree,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Not at all related
8,25,FALSE,FALSE,TRUE,FALSE,No Bachelor's Degree,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,Very related
9,9,TRUE,FALSE,TRUE,FALSE,No Bachelor's Degree,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Extremely related
34,34,TRUE,FALSE,TRUE,FALSE,PhD or Doctorate,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,Very related
8,14,FALSE,FALSE,TRUE,FALSE,PhD or Doctorate,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Extremely related
25,45,FALSE,FALSE,TRUE,FALSE,PhD or Doctorate,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Moderately related
3,9,FALSE,TRUE,TRUE,FALSE,No Bachelor's Degree,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Slightly related
6,21,FALSE,TRUE,FALSE,FALSE,Master's Degree,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Moderately related
7,10,FALSE,TRUE,TRUE,FALSE,Master's Degree,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,Moderately related
8,9,FALSE,FALSE,TRUE,FALSE,Bachelor's Degree,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Extremely related
7,21,FALSE,TRUE,TRUE,FALSE,Master's Degree,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Very related
1,30,FALSE,TRUE,TRUE,FALSE,Master's Degree,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Extremely related
27,27,TRUE,FALSE,FALSE,FALSE,PhD or Doctorate,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,FALSE,Extremely related
5,10,FALSE,FALSE,TRUE,FALSE,Master's Degree,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,Not at all related
20,23,FALSE,FALSE,TRUE,FALSE,PhD or Doctorate,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,Very related
15,15,TRUE,TRUE,TRUE,FALSE,Master's Degree,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,Extremely related
5,22,FALSE,FALSE,TRUE,FALSE,PhD or Doctorate,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,Slightly related
6,8,FALSE,TRUE,TRUE,TRUE,PhD or Doctorate,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,4,FALSE,Moderately related
5,10,FALSE,TRUE,FALSE,TRUE,Master's Degree,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,Extremely related
20,27,FALSE,TRUE,TRUE,FALSE,Bachelor's Degree,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Moderately related
2,25,FALSE,FALSE,TRUE,FALSE,PhD or Doctorate,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,Moderately related
20,28,FALSE,TRUE,TRUE,FALSE,PhD or Doctorate,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Slightly related
6,16,FALSE,TRUE,TRUE,FALSE,Master's Degree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,Not at all related
20,30,FALSE,FALSE,TRUE,FALSE,PhD or Doctorate,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE,Moderately related
3,14,FALSE,TRUE,TRUE,FALSE,Bachelor's Degree,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Moderately related
20,25,FALSE,TRUE,TRUE,TRUE,No Bachelor's Degree,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,3,TRUE,Not at all related
4,10,FALSE,FALSE,TRUE,FALSE,PhD or Doctorate,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Slightly related
10,NA,NA,TRUE,NA,NA,Bachelor's Degree,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,TRUE,Slightly related
17,17,TRUE,FALSE,TRUE,FALSE,Master's Degree,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,FALSE,Very related
10,19,FALSE,TRUE,TRUE,FALSE,PhD or Doctorate,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,Moderately related
35,50,FALSE,TRUE,NA,FALSE,PhD or Doctorate,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,TRUE,Extremely related
15,23,FALSE,TRUE,TRUE,FALSE,PhD or Doctorate,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE,Very related
6,30,FALSE,TRUE,TRUE,FALSE,Master's Degree,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,FALSE,Very related
15,15,TRUE,FALSE,TRUE,FALSE,Bachelor's Degree,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,Moderately related
2,11,FALSE,FALSE,TRUE,FALSE,Bachelor's Degree,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,FALSE,Moderately related
6,6,TRUE,FALSE,TRUE,FALSE,Bachelor's Degree,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Slightly related
30,35,FALSE,TRUE,FALSE,TRUE,Bachelor's Degree,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,Extremely related
20,26,FALSE,TRUE,TRUE,FALSE,Master's Degree,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,TRUE,Extremely related
2,2,TRUE,FALSE,TRUE,FALSE,PhD or Doctorate,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,Slightly related
25,28,FALSE,TRUE,FALSE,TRUE,Bachelor's Degree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,1,FALSE,Not at all related
7,34,FALSE,FALSE,TRUE,FALSE,No Bachelor's Degree,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,TRUE,Slightly related
3,3,TRUE,FALSE,TRUE,FALSE,Master's Degree,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Slightly related
6,25,FALSE,FALSE,TRUE,FALSE,Bachelor's Degree,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Very related
13,25,FALSE,FALSE,TRUE,FALSE,Master's Degree,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,Extremely related
25,35,FALSE,FALSE,TRUE,FALSE,PhD or Doctorate,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,2,FALSE,Moderately related
4,4,TRUE,FALSE,TRUE,FALSE,Master's Degree,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Moderately related
26,28,FALSE,TRUE,FALSE,TRUE,PhD or Doctorate,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Moderately related
2,8,FALSE,TRUE,TRUE,FALSE,PhD or Doctorate,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,TRUE,Slightly related
2,15,FALSE,FALSE,TRUE,FALSE,Master's Degree,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Extremely related
4,4,TRUE,TRUE,NA,TRUE,Bachelor's Degree,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,FALSE,Very related
8,12,FALSE,FALSE,TRUE,FALSE,Bachelor's Degree,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,FALSE,Extremely related
5,17,FALSE,TRUE,TRUE,FALSE,Master's Degree,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,2,FALSE,Moderately related
